 10636978	2019-01-18 10:52:00	1	201	4	0
 10636978	2019-01-18 10:52:01	1	201	4	0
 10636978	2019-01-18 10:52:02	1	201	4	0
        0	2019-02-18 18:02:45	1	201	2	0
  5160014	2019-02-19 14:01:09	1	201	4	0
  5160014	2019-02-19 14:01:09	1	201	4	0
        0	2019-08-24 19:24:43	1	201	1	0
        0	2019-08-24 19:24:47	1	201	1	0
        0	2019-08-24 19:24:57	1	201	1	0
     1000	2019-08-24 20:18:09	1	255	1	0
     1000	2019-08-24 20:18:47	1	255	1	0
     1000	2019-08-24 20:18:55	1	255	1	0
     1000	2019-08-24 20:34:50	1	255	1	0
     1000	2019-08-24 20:34:57	1	255	1	0
     1000	2019-08-24 20:40:35	1	255	1	0
     1000	2019-08-24 20:40:48	1	255	1	0
     1000	2019-08-24 21:04:56	1	255	1	0
     1000	2019-08-24 21:05:20	1	255	1	0
     1000	2019-08-24 21:06:56	1	255	1	0
     1000	2019-08-24 21:07:02	1	255	1	0
     1000	2019-08-24 21:07:08	1	255	1	0
     1000	2019-08-24 21:08:56	1	255	1	0
     1000	2019-08-24 21:09:23	1	255	1	0
     1000	2019-08-24 21:09:30	1	255	1	0
     1000	2019-08-24 21:09:35	1	255	1	0
     1000	2019-08-24 21:12:56	1	255	1	0
     1000	2019-08-24 21:13:16	1	255	1	0
     1000	2019-08-24 21:13:32	1	255	1	0
     1000	2019-08-24 21:19:23	1	255	1	0
     1000	2019-08-24 22:20:53	1	255	1	0
        0	2019-09-12 14:36:38	1	201	1	0
        2	2019-09-12 14:36:42	1	255	1	0
        2	2019-09-12 14:37:01	1	255	1	0
        1	2019-09-12 14:37:29	1	255	4	0
        1	2019-09-12 14:38:12	1	255	4	0
        2	2019-09-12 14:38:31	1	255	1	0
        2	2019-09-12 14:43:43	1	255	1	0
       11	2019-09-12 14:48:30	1	255	1	0
       12	2019-09-12 14:50:09	1	255	1	0
       14	2019-09-12 14:52:14	1	255	1	0
       13	2019-09-12 14:52:31	1	255	1	0
       15	2019-09-12 14:56:25	1	255	1	0
        2	2019-09-12 14:57:58	1	255	1	0
       16	2019-09-12 15:00:02	1	255	1	0
        0	2019-09-12 16:06:32	1	201	1	0
        2	2019-09-12 16:06:35	1	255	1	0
        2	2019-09-12 16:07:08	1	255	1	0
       12	2019-09-12 16:43:00	1	255	1	0
        0	2019-09-12 19:54:22	1	201	1	0
       17	2019-09-12 19:57:04	1	255	1	0
       12	2019-09-12 20:35:27	1	255	1	0
        0	2019-09-12 20:39:03	1	201	1	0
        0	2019-09-12 20:39:09	1	201	1	0
        0	2019-09-12 20:39:59	1	201	2	0
        0	2019-09-12 20:40:09	1	201	2	0
        0	2019-09-12 20:40:15	1	201	1	0
       18	2019-09-12 20:42:42	1	255	1	0
       15	2019-09-12 20:48:40	1	255	1	0
        0	2019-09-12 20:49:35	1	201	1	0
       19	2019-09-12 20:49:38	1	255	1	0
       15	2019-09-12 20:52:17	1	255	1	0
       20	2019-09-12 20:53:05	1	255	1	0
       15	2019-09-12 20:53:30	1	255	1	0
       21	2019-09-12 20:54:51	1	255	1	0
       15	2019-09-12 20:57:56	1	255	1	0
       15	2019-09-12 21:00:52	1	255	1	0
       22	2019-09-12 21:01:34	1	255	1	0
        0	2019-09-12 21:46:55	1	201	2	0
        0	2019-09-12 21:47:25	1	201	1	0
       23	2019-09-12 21:52:11	1	255	1	0
       24	2019-09-12 21:53:22	1	255	1	0
       25	2019-09-12 21:54:03	1	255	1	0
       26	2019-09-12 21:54:53	1	255	1	0
       27	2019-09-12 21:55:35	1	255	1	0
        0	2019-09-12 21:55:59	1	201	1	0
       28	2019-09-12 21:56:57	1	255	1	0
       15	2019-09-12 22:00:38	1	255	1	0
       29	2019-09-12 22:01:55	1	255	1	0
       29	2019-09-12 22:02:34	1	255	1	0
        0	2019-09-12 22:23:13	1	201	1	0
       30	2019-09-12 22:23:17	1	255	1	0
       31	2019-09-12 22:53:09	1	255	1	0
       32	2019-09-12 22:56:14	1	255	1	0
       29	2019-09-12 22:57:54	1	255	1	0
       33	2019-09-12 22:58:03	1	255	1	0
       31	2019-09-12 23:02:54	1	255	1	0
       34	2019-09-12 23:59:58	1	255	1	0
       34	2019-09-13 00:00:13	1	255	1	0
       34	2019-09-13 00:11:35	1	255	1	0
       26	2019-09-13 00:17:04	1	255	1	0
       23	2019-09-13 00:17:07	1	255	1	0
       35	2019-09-13 00:21:13	1	255	1	0
        0	2019-09-13 00:41:50	1	201	1	0
       36	2019-09-13 00:43:14	1	255	1	0
       37	2019-09-13 00:44:17	1	255	1	0
       38	2019-09-13 00:50:03	1	255	1	0
       34	2019-09-13 00:54:17	1	255	1	0
       22	2019-09-13 01:01:33	1	255	1	0
       25	2019-09-13 01:35:06	1	255	1	0
       27	2019-09-13 01:52:45	1	255	1	0
       35	2019-09-13 02:00:03	1	255	1	0
       22	2019-09-13 02:04:07	1	255	1	0
       37	2019-09-13 02:10:51	1	255	1	0
       26	2019-09-13 02:21:21	1	255	1	0
       36	2019-09-13 02:21:25	1	255	1	0
        0	2019-09-13 02:26:21	1	201	1	0
       33	2019-09-13 02:36:15	1	255	1	0
        0	2019-09-13 02:40:23	1	201	1	0
       26	2019-09-13 02:40:25	1	255	1	0
        0	2019-09-13 02:54:57	1	201	1	0
        0	2019-09-13 02:55:02	1	201	1	0
        0	2019-09-13 02:55:07	1	201	1	0
        0	2019-09-13 02:55:13	1	201	1	0
       31	2019-09-13 02:55:14	1	255	1	0
       32	2019-09-13 03:05:49	1	255	1	0
        0	2019-09-13 03:51:12	1	201	1	0
       22	2019-09-13 03:51:15	1	255	1	0
       39	2019-09-13 03:52:52	1	255	1	0
       21	2019-09-13 03:54:05	1	255	1	0
        0	2019-09-13 04:41:24	1	201	1	0
       33	2019-09-13 04:41:27	1	255	1	0
       26	2019-09-13 05:09:34	1	255	1	0
       23	2019-09-13 05:09:36	1	255	1	0
       36	2019-09-13 05:17:51	1	255	1	0
       39	2019-09-13 05:19:47	1	255	1	0
       39	2019-09-13 05:21:34	1	255	1	0
       36	2019-09-13 05:23:12	1	255	1	0
       35	2019-09-13 05:24:23	1	255	1	0
       12	2019-09-13 05:25:17	1	255	1	0
       13	2019-09-13 05:27:39	1	255	1	0
        0	2019-09-13 05:40:24	1	201	1	0
       14	2019-09-13 05:40:29	1	255	1	0
       35	2019-09-13 05:48:28	1	255	1	0
       29	2019-09-13 05:50:53	1	255	1	0
       11	2019-09-13 05:51:49	1	255	1	0
       29	2019-09-13 06:18:57	1	255	3	0
       39	2019-09-13 06:20:26	1	255	1	0
       36	2019-09-13 06:23:07	1	255	1	0
       32	2019-09-13 06:32:18	1	255	1	0
       16	2019-09-13 06:44:02	1	255	1	0
       13	2019-09-13 07:06:16	1	255	1	0
       37	2019-09-13 07:07:43	1	255	1	0
       33	2019-09-13 07:16:58	1	255	1	0
       34	2019-09-13 07:44:07	1	255	1	0
       36	2019-09-13 08:12:15	1	255	1	0
       16	2019-09-13 11:25:00	1	255	1	0
       16	2019-09-13 11:35:54	1	255	1	0
       13	2019-09-13 11:46:45	1	255	1	0
       14	2019-09-13 11:46:48	1	255	1	0
       15	2019-09-13 11:52:03	1	255	1	0
       11	2019-09-13 13:09:51	1	255	1	0
       11	2019-09-13 14:18:55	1	255	1	0
       14	2019-09-13 14:27:20	1	255	1	0
        8	2019-09-13 15:23:03	1	255	1	0
        7	2019-09-13 15:26:57	1	255	1	0
       15	2019-09-13 16:43:10	1	255	1	0
       37	2019-09-13 19:48:31	1	255	1	0
       26	2019-09-13 19:57:35	1	255	1	0
       17	2019-09-13 20:19:11	1	255	1	0
        0	2019-09-13 20:49:58	1	201	1	0
        0	2019-09-13 20:50:00	1	201	1	0
        0	2019-09-13 20:50:02	1	201	1	0
        0	2019-09-13 20:50:06	1	201	1	0
       19	2019-09-13 20:50:12	1	255	1	0
       22	2019-09-13 20:54:18	1	255	1	0
       18	2019-09-13 20:54:58	1	255	1	0
       21	2019-09-13 21:01:50	1	255	1	0
       27	2019-09-13 21:41:27	1	255	1	0
       25	2019-09-13 21:42:33	1	255	1	0
        0	2019-09-13 21:44:27	1	201	1	0
       24	2019-09-13 21:44:31	1	255	1	0
       23	2019-09-13 21:48:55	1	255	1	0
       26	2019-09-13 21:54:18	1	255	1	0
       27	2019-09-13 21:57:37	1	255	1	0
       29	2019-09-13 22:00:39	1	255	1	0
       29	2019-09-13 22:10:06	1	255	1	0
       30	2019-09-13 22:38:11	1	255	1	0
       35	2019-09-13 22:47:58	1	255	1	0
        0	2019-09-13 22:50:07	1	201	1	0
       33	2019-09-13 22:50:10	1	255	1	0
       30	2019-09-13 22:56:13	1	255	1	0
       32	2019-09-13 22:58:47	1	255	1	0
        0	2019-09-13 23:03:30	1	201	1	0
        0	2019-09-13 23:03:33	1	201	1	0
        0	2019-09-13 23:03:35	1	201	1	0
        0	2019-09-13 23:03:38	1	201	1	0
        0	2019-09-13 23:03:43	1	201	1	0
       33	2019-09-13 23:03:44	1	255	1	0
        0	2019-09-13 23:03:46	1	201	1	0
        0	2019-09-13 23:58:37	1	201	1	0
       22	2019-09-13 23:58:39	1	255	1	0
       26	2019-09-14 00:12:43	1	255	1	0
       23	2019-09-14 00:12:45	1	255	1	0
       33	2019-09-14 00:38:39	1	255	1	0
       39	2019-09-14 00:49:46	1	255	1	0
       36	2019-09-14 00:51:28	1	255	1	0
        0	2019-09-14 00:55:02	1	201	1	0
        0	2019-09-14 00:55:05	1	201	1	0
        0	2019-09-14 00:55:09	1	201	1	0
        0	2019-09-14 00:55:15	1	201	1	0
       31	2019-09-14 00:55:21	1	255	1	0
       27	2019-09-14 01:40:13	1	255	1	0
       20	2019-09-14 01:53:19	1	255	1	0
       26	2019-09-14 02:15:08	1	255	1	0
       32	2019-09-14 02:25:21	1	255	1	0
       26	2019-09-14 02:33:26	1	255	1	0
       23	2019-09-14 02:33:29	1	255	1	0
        0	2019-09-14 02:34:35	1	201	1	0
       28	2019-09-14 02:34:38	1	255	1	0
       35	2019-09-14 02:45:14	1	255	1	0
       39	2019-09-14 03:22:46	1	255	1	0
       17	2019-09-14 03:25:45	1	255	1	0
        0	2019-09-14 05:03:08	1	201	1	0
        0	2019-09-14 05:03:10	1	201	1	0
       33	2019-09-14 05:03:12	1	255	1	0
       26	2019-09-14 05:07:19	1	255	1	0
       36	2019-09-14 05:29:32	1	255	1	0
       39	2019-09-14 05:32:53	1	255	1	0
       13	2019-09-14 05:36:06	1	255	1	0
       28	2019-09-14 05:45:51	1	255	1	0
       11	2019-09-14 05:48:23	1	255	1	0
        0	2019-09-14 05:56:03	1	201	1	0
       40	2019-09-14 05:57:42	1	255	1	0
       39	2019-09-14 06:21:52	1	255	1	0
        0	2019-09-14 06:27:12	1	201	1	0
       33	2019-09-14 06:27:15	1	255	1	0
       25	2019-09-14 06:52:53	1	255	1	0
       32	2019-09-14 07:08:23	1	255	1	0
       22	2019-09-14 07:31:15	1	255	1	0
        0	2019-09-14 07:36:06	1	201	1	0
        0	2019-09-14 07:36:10	1	201	1	0
       23	2019-09-14 07:36:15	1	255	1	0
        0	2019-09-14 08:14:42	1	201	1	0
       32	2019-09-14 08:14:46	1	255	1	0
       31	2019-09-14 08:19:38	1	255	1	0
       37	2019-09-14 08:49:32	1	255	1	0
       13	2019-09-14 12:05:20	1	255	1	0
       15	2019-09-14 12:40:27	1	255	1	0
       11	2019-09-14 13:14:35	1	255	1	0
       15	2019-09-14 14:24:08	1	255	1	0
       15	2019-09-14 17:36:26	1	255	1	0
        0	2019-09-14 20:20:22	1	201	1	0
        0	2019-09-14 20:20:25	1	201	1	0
       17	2019-09-14 20:20:30	1	255	1	0
       35	2019-09-14 22:58:16	1	255	1	0
       15	2019-09-15 00:57:04	1	255	1	0
       35	2019-09-15 01:29:31	1	255	1	0
       17	2019-09-15 02:44:38	1	255	1	0
       40	2019-09-15 05:57:20	1	255	1	0
       12	2019-09-15 10:29:24	1	255	1	0
       15	2019-09-15 13:06:16	1	255	1	0
       15	2019-09-15 15:05:02	1	255	1	0
       15	2019-09-15 18:23:58	1	255	1	0
       12	2019-09-15 19:48:38	1	255	1	0
       34	2019-09-15 23:48:41	1	255	1	0
        0	2019-09-16 00:09:51	1	201	1	0
       34	2019-09-16 00:09:54	1	255	1	0
       40	2019-09-16 05:52:11	1	255	1	0
       16	2019-09-16 06:55:19	1	255	1	0
        0	2019-09-16 08:56:40	1	201	1	0
       16	2019-09-16 08:56:43	1	255	1	0
        2	2019-09-16 13:18:28	1	255	1	0
        8	2019-09-16 13:30:41	1	255	1	0
       41	2019-09-16 13:44:08	1	255	1	0
       41	2019-09-16 13:58:33	1	255	1	0
        0	2019-09-16 15:28:49	1	201	1	0
        2	2019-09-16 15:28:51	1	255	1	0
       41	2019-09-16 18:33:34	1	255	1	0
       37	2019-09-16 19:50:57	1	255	1	0
       30	2019-09-16 20:00:10	1	255	1	0
       32	2019-09-16 20:07:04	1	255	1	0
       30	2019-09-16 20:10:04	1	255	1	0
       12	2019-09-16 20:10:58	1	255	1	0
        0	2019-09-16 20:25:38	1	201	1	0
       18	2019-09-16 20:25:40	1	255	1	0
       33	2019-09-16 20:29:23	1	255	1	0
        0	2019-09-16 20:43:19	1	201	1	0
        0	2019-09-16 20:43:24	1	201	1	0
       19	2019-09-16 20:43:30	1	255	1	0
        0	2019-09-16 20:50:38	1	201	1	0
       22	2019-09-16 20:50:42	1	255	1	0
       33	2019-09-16 20:56:24	1	255	1	0
       21	2019-09-16 20:57:24	1	255	1	0
       25	2019-09-16 21:11:24	1	255	1	0
       26	2019-09-16 21:18:02	1	255	1	0
       27	2019-09-16 21:32:10	1	255	1	0
       24	2019-09-16 21:43:22	1	255	1	0
       29	2019-09-16 21:45:11	1	255	1	0
        0	2019-09-16 22:03:40	1	201	1	0
       32	2019-09-16 22:03:43	1	255	1	0
       39	2019-09-16 22:27:08	1	255	1	0
       28	2019-09-16 22:31:56	1	255	1	0
       32	2019-09-16 22:34:27	1	255	1	0
       31	2019-09-16 22:53:01	1	255	1	0
       39	2019-09-16 22:57:31	1	255	1	0
       31	2019-09-16 23:09:10	1	255	1	0
       12	2019-09-16 23:29:20	1	255	1	0
       38	2019-09-16 23:47:25	1	255	1	0
        0	2019-09-16 23:56:38	1	201	1	0
       34	2019-09-16 23:56:40	1	255	1	0
       34	2019-09-17 00:10:50	1	255	1	0
       26	2019-09-17 00:13:05	1	255	1	0
       36	2019-09-17 00:33:53	1	255	1	0
       23	2019-09-17 00:40:18	1	255	1	0
        0	2019-09-17 00:48:10	1	201	1	0
        0	2019-09-17 00:48:12	1	201	1	0
       33	2019-09-17 00:48:13	1	255	1	0
       33	2019-09-17 00:48:15	1	255	1	0
       23	2019-09-17 02:17:21	1	255	1	0
       36	2019-09-17 02:29:12	1	255	1	0
       39	2019-09-17 02:34:55	1	255	1	0
        0	2019-09-17 02:37:35	1	201	1	0
       33	2019-09-17 02:37:37	1	255	1	0
       33	2019-09-17 02:37:38	1	255	1	0
       28	2019-09-17 02:40:57	1	255	1	0
       29	2019-09-17 03:01:17	1	255	1	0
       32	2019-09-17 03:04:18	1	255	1	0
       27	2019-09-17 03:05:55	1	255	1	0
       38	2019-09-17 03:06:22	1	255	1	0
       37	2019-09-17 03:12:13	1	255	1	0
       39	2019-09-17 03:52:09	1	255	1	0
       31	2019-09-17 04:03:36	1	255	1	0
       26	2019-09-17 04:54:12	1	255	1	0
       23	2019-09-17 04:54:15	1	255	1	0
       33	2019-09-17 05:08:58	1	255	1	0
       13	2019-09-17 05:28:27	1	255	1	0
       36	2019-09-17 05:28:48	1	255	1	0
       14	2019-09-17 05:43:09	1	255	1	0
       13	2019-09-17 05:51:03	1	255	1	0
       40	2019-09-17 05:57:00	1	255	1	0
       36	2019-09-17 06:26:08	1	255	1	0
        0	2019-09-17 06:38:04	1	201	1	0
       32	2019-09-17 06:38:07	1	255	1	0
       16	2019-09-17 06:57:54	1	255	1	0
       39	2019-09-17 06:58:34	1	255	1	0
       38	2019-09-17 07:08:30	1	255	1	0
